x,y,token
4.70746,-49.191727,unto
37.75722,-13.095301,herb
-1.7192521,-42.023518,seed
-6.3166428,-40.78771,hath
39.019325,-15.577687,fowl
-7.6309786,13.108136,whales
15.703518,-1.239552,winged
-3.1641207,-28.50127,fruitful
37.057728,-54.5051,fifth
39.036053,-15.541172,creeping
39.042652,-15.783502,beast
39.02873,-15.569857,creepeth
17.245363,-30.352005,dominion
4.2455816,-39.07498,wherein
36.973816,-54.474033,sixth
37.035885,-54.43756,seventh
3.5324585,-40.453037,sanctified
33.095905,-19.462858,plant
44.407055,13.442647,mist
25.790346,-9.975566,watered
21.820059,-7.0926037,nostrils
36.239807,-16.179792,planted
37.83713,-40.83495,eastward
27.795242,8.260369,eden
49.43199,-20.003864,onyx
29.840452,-35.89432,ethiopia
24.00457,-25.645998,goeth
31.71265,-47.611526,assyria
36.19051,-40.139038,euphrates
-9.87713,-54.191483,mayest
-10.571093,-56.1238,thou_shalt
38.96416,-23.950785,thereof
16.40932,-4.3215375,adam
-15.214022,-40.42057,whatsoever
44.638863,23.219353,ribs
23.017807,29.800974,rib
-4.159114,-33.669926,cleave
25.98717,-15.227692,naked
25.204836,-21.288622,serpent
-5.603697,-35.163578,yea
6.3030634,-34.62765,gods
40.202126,-11.194435,fig
-11.733054,-52.13524,thee
-9.733576,-53.2106,wast
-10.85882,-54.160748,hast
4.4996557,-39.944622,whereof
-9.614347,-53.74831,shouldest
-8.297744,-51.401474,gavest
9.392023,-34.75195,beguiled
-5.3476233,-39.311546,cursed
26.154009,-20.567993,belly
-10.559822,-56.123016,shalt
22.113384,-16.487677,heel
7.8152785,-42.040657,hearkened
23.848604,-1.14349,sweat
16.427591,-4.3071437,eve
49.499786,-18.40736,skins
51.663437,-19.069803,cherubims
42.050068,11.761874,flaming
19.835182,-15.623286,sword
22.3306,-56.8778,cain
3.2151408,-32.910267,gotten
26.195889,-39.037125,abel
18.456758,-49.40402,keeper
16.715813,27.201122,tiller
15.667009,-44.13027,wroth
-8.097967,-54.78494,doest
24.174908,-26.004885,lieth
28.177761,-48.054585,slew
8.266642,-24.574852,crieth
9.429324,9.124371,fugitive
-9.319818,-40.355232,findeth
-20.995893,-35.880344,slay
-10.939845,-41.134167,whosoever
-2.73499,-39.00254,vengeance
30.30005,-60.435936,enoch
24.338177,-36.34624,builded
29.498163,-63.9753,begat
30.356537,-60.44901,lamech
29.182892,-32.830048,tents
26.34059,3.4085681,organ
50.468933,-20.952398,brass
-17.632902,-40.38016,hearken
27.50511,-29.170763,slain
-3.5419407,-35.22279,avenged
49.699696,-43.77925,seventy
-6.677967,-50.361984,begotten
30.779833,-59.98287,noah
30.44965,-60.390545,shem
30.444094,-60.081093,japheth
30.037304,-39.32674,giants
18.186708,-32.592537,renown
6.9258966,-42.97961,repented
-4.580451,-30.662292,corrupt
2.6503556,-33.030224,corrupted
40.51209,-28.8535,ark
55.10741,-19.320192,cubits
55.09284,-19.057648,breadth
54.947067,-19.116648,cubit
36.434498,-4.0811124,flood
-9.500924,-36.691605,righteous
35.130753,-54.410606,seventeenth
38.888103,-3.1918252,fountains
4.110661,-44.64718,selfsame
21.9622,-21.539972,lift
37.724083,-4.8264956,upward
20.65938,-8.718925,abated
13.453541,-27.113472,until
37.458256,-54.04727,tenth
45.216396,8.665523,tops
46.525944,-4.37769,raven
-1.5777538,-56.44245,lo
12.885485,-47.738132,spake
46.613754,-29.38404,burnt_offerings
46.667076,-29.045359,sweet_savour
9.256202,-29.1803,smite
12.508128,-28.359121,remaineth
33.752666,-19.658337,harvest
41.94877,-18.096521,fishes
-6.8050804,-43.045547,liveth
-10.420116,-41.22675,whoso
4.416586,-39.22381,therein
29.624811,-41.818398,canaan
33.92658,-25.408804,vineyard
28.425072,-18.867775,drunken
21.653677,-17.525278,uncovered
30.87971,-38.010277,tent
-13.260898,-46.070763,nakedness
30.204107,-26.012344,garment
30.805393,-36.080025,javan
31.164293,-35.383984,tarshish
49.19328,5.648924,isles
4.8539996,-48.964626,gentiles
17.922398,-29.81018,nations
24.91981,-59.675083,sheba
30.600801,-36.289055,dedan
0.23279572,13.550886,hunter
-2.7169669,-53.984333,wherefore
20.59451,-42.629524,nineveh
26.504395,-42.014202,sidon
23.605122,-57.850296,heth
33.066086,-42.827312,jebusite
32.8279,-42.69753,amorite
36.912544,-45.448055,canaanites
37.541077,-41.17664,border
-7.0910316,-53.12679,comest
28.104881,-40.76872,gerar
32.62049,-43.54497,gaza
-7.1210065,-52.754704,goest
27.176516,-40.379856,sodom
27.237617,-40.38228,gomorrah
30.290375,-60.77256,eber
29.454182,-59.014214,elam
30.304533,-60.556316,arphaxad
29.350403,-61.371624,aram
2.9857512,57.740395,peleg
44.88432,-21.598785,ophir
32.47317,-40.520256,journeyed
39.660576,7.1143575,slime
30.306185,-21.421425,morter
20.368288,-27.726423,scatter
29.206547,-60.569527,nahor
30.403006,-60.44173,terah
19.87774,-58.34563,abram
24.358547,-58.39224,haran
10.804553,-33.537918,nativity
28.29986,-41.042072,chaldees
19.474466,-57.923492,sarai
23.327364,-60.14591,milcah
9.243967,-16.62559,barren
-11.598594,-43.375523,curseth
32.747128,-42.691547,canaanite
32.04699,-41.15158,bethel
10.9969635,-27.73651,famine
27.867836,-42.492966,egypt
11.73324,-30.836662,sojourn
27.880121,-42.419067,egyptians
25.259779,-46.340904,princes
27.548426,-42.76721,pharaoh
43.670357,-22.211159,oxen
43.125374,-22.416216,asses
42.416042,-22.101645,menservants
42.378647,-22.109192,maidservants
43.17544,-22.453402,camels
-3.854941,-31.777576,plagues
-9.665613,-54.652103,didst
-8.3942375,-53.190956,saidst
39.031517,-18.189943,herds
5.7429833,-29.661753,strife
-10.064708,-54.71863,thyself
-9.601413,-55.086502,wilt
36.46206,-40.85792,jordan
28.18488,-40.37186,zoar
34.699745,-37.407963,cities
-7.0507064,-35.658615,sinners
-11.579803,-52.06237,thine
-7.595846,-54.493973,seest
36.238422,-59.50766,numbered
28.790821,-40.213024,mamre
29.981306,-56.454693,hebron
27.06055,-59.92395,bela
38.760475,-7.268563,vale
35.878143,-54.13513,thirteenth
7.0954657,-42.36868,rebelled
28.239456,-48.004837,smote
31.451258,-42.177635,seir
31.750387,-38.676674,wilderness
32.0021,-41.68071,kadesh
30.467876,-42.301155,amalekites
36.623672,-45.794434,amorites
9.417108,-32.742165,goods
9.076098,-33.159477,victuals
19.762344,-51.73379,hebrew
27.677233,-44.25607,captive
35.14357,-64.06844,dan
31.812021,-45.16569,damascus
27.08536,-37.592407,slaughter
39.05853,9.540031,dale
23.488264,-65.74617,priest
-12.263345,-37.583138,childless
27.082552,-61.69153,eliezer
1.0622503,-26.510107,bowels
-5.0157266,-42.845566,righteousness
4.0344324,-38.804745,whereby
31.295353,-22.258406,heifer
35.392723,-27.613882,goat
48.41025,-27.786058,ram
40.758415,0.5609219,birds
29.009861,-31.917511,carcases
-10.48854,-43.79314,surety
-2.3870685,-35.565247,iniquity
31.96364,-16.434164,furnace
31.972075,-17.187235,burning
36.923508,-45.40333,hittites
36.943184,-45.3699,perizzites
36.963474,-45.366455,jebusites
-5.3043427,-55.85009,handmaid
21.433796,-33.43337,egyptian
19.62694,-58.300346,hagar
35.57348,-11.694898,fountain
-7.171544,-52.6581,camest
8.647883,-28.782656,flee
25.501842,-59.069065,ishmael
-8.99582,-39.913807,seeth
47.98063,-43.9744,fourscore
-2.6144536,-45.241024,almighty
13.252538,-60.797142,abraham
7.015814,-57.136425,circumcised
4.515762,-45.42847,circumcise
19.97692,-25.178413,betwixt
7.965878,-31.66292,uncircumcised
-3.843044,-51.341084,o
13.269589,-60.798077,isaac
-7.3241167,-3.9192233,beget
36.580334,-41.747086,plains
31.997269,-24.403584,wash
-21.890497,-25.38315,morsel
33.29039,31.396898,hearth
34.246403,-16.92026,herd
38.674625,-22.159803,calf
21.950272,-40.382893,hasted
41.036102,-12.911061,milk
15.502819,-25.881254,waxed
-17.712854,-34.60031,peradventure
32.13933,-21.647665,ashes
-5.6510334,-29.332584,lack
14.762858,-3.5020497,angels
-19.63593,-32.98535,tarry
38.936016,-52.23015,feast
38.884205,-52.281677,unleavened_bread
25.531448,-33.591724,compassed
1.2390552,-37.613712,wickedly
27.224512,-16.42735,waxen
12.7843895,-52.89418,mocked
31.81282,-16.369236,brimstone
26.935102,-39.027966,overthrew
36.19058,-35.617165,pillar
23.117788,-42.859596,gat
28.92185,-39.486362,cave
23.783709,-60.1409,firstborn
31.591324,-43.659176,moab
28.860916,-41.57137,moabites
31.022463,-43.92703,ammon
28.356848,-40.390396,sojourned
21.276016,-58.0609,abimelech
-10.734444,-33.13232,withheld
23.084652,-53.89144,prophet
-11.396891,-23.729105,deeds
-9.141546,-51.922855,sawest
11.869783,-52.292725,prayed
30.154104,-20.12308,suck
10.92572,-19.102215,weaned
29.870659,5.501155,mocking
-15.251391,35.69265,lad
5.214082,40.194706,bottle
31.149164,-41.28478,beersheba
-25.320932,47.899437,archer
30.842075,-41.529243,paran
-14.003791,-41.20373,falsely
9.352549,-34.573742,wot
49.138733,-27.227869,lambs
35.88705,-16.672283,digged
0.99890256,-39.71625,sware
30.62722,-44.345707,philistines
-7.911724,-53.504208,lovest
47.73646,-28.371906,burnt_offering
21.129543,-40.5035,saddled
33.487095,-27.185616,ass
26.403242,-38.751396,clave
16.398233,-43.77154,afar_off
22.522717,-3.3658013,yonder
47.254448,-22.109829,horns
1.1260557,-39.572525,sworn
0.05069403,-51.95622,saith
50.240677,8.065885,sand
19.229362,-57.648846,bethuel
20.008717,-58.76685,rebekah
20.504723,-59.157097,concubine
23.231443,-61.110428,maachah
9.209042,-23.247835,mourn
9.036038,-22.798223,weep
22.668097,-37.355507,sepulchres
23.123323,-43.35052,sepulchre
20.193815,-40.423817,communed
23.55908,-57.671753,ephron
20.887497,-57.030647,hittite
-5.930155,-15.064421,audience
51.217945,-24.39644,shekels
45.487247,-19.29199,weighed
31.667305,9.957584,current
17.042126,-30.89803,ruled
22.018047,-16.828264,thigh
-36.20391,-41.726166,beware
17.815279,-57.740078,damsel
-10.082887,-32.34184,thereby
9.343187,-16.70553,virgin
19.865076,32.348606,emptied
50.82351,-14.519987,golden
51.012646,-24.487131,shekel
47.444057,-15.739621,bracelets
37.0707,19.054718,straw
-6.403956,-29.5999,destitute
20.838549,-58.606594,laban
-10.30404,-31.158442,prosper
23.527525,-25.37277,cometh
-7.6460137,-37.672363,proceedeth
2.210758,-58.45888,51
30.612942,-58.3026,52
22.494492,-57.167248,53
46.88767,-16.798391,raiment
2.769058,-59.802525,54
23.42499,-44.960045,tarried
2.398219,-56.446198,55
2.2901378,-55.756386,56
15.522879,-43.717266,prospered
2.1484163,-55.445484,57
1.0881808,-55.78282,58
1.030194,-55.861572,59
2.3135033,-54.935883,60
31.785233,3.5650277,millions
2.3854687,-55.40545,61
2.5172493,-55.24319,62
0.87981707,-54.293007,63
-3.865351,-48.518673,meditate
1.4845206,-54.07944,64
24.315653,33.17737,camel
2.6108897,-53.306747,65
-8.983942,-40.425007,walketh
40.429317,-27.881487,vail
2.746207,-53.07862,66
3.1892319,-55.0547,67
28.219625,-47.807133,midian
49.768852,-25.548124,ephah
23.271105,-58.817505,concubines
48.152355,-44.062218,threescore
-32.578163,-42.252495,ghost
30.365707,-36.599365,kedar
34.97221,-44.266014,towns
30.640936,-34.763885,castles
18.446276,-51.003307,syrian
19.716753,-55.651424,padanaram
5.9495854,-43.46473,intreated
9.994952,-18.316587,womb
24.05821,27.585726,hairy
22.36586,-59.262074,esau
13.24712,-60.807026,jacob
-12.795028,-38.054855,venison
31.085892,-43.312046,edom
20.353258,-55.278343,birthright
-10.033885,-48.333584,commandments
-10.02223,-48.334816,statutes
27.613173,-24.984793,toucheth
33.21275,-12.101251,sowed
1.5499537,-15.076849,mightier
14.736894,-41.44935,strove
28.890215,-4.3424025,weapons
21.599571,-15.109325,quiver
26.88591,-13.72453,savoury
48.93419,-27.374113,goats
-10.180953,-41.971275,loveth
40.123405,-2.1333785,dew
27.910248,-19.149303,fatness
3.375215,-6.464492,sustained
2.6195412,-28.647406,yoke
41.202515,-20.210457,stones
8.360896,-52.410225,dreamed
31.344038,34.23561,ladder
28.338203,-20.928272,whereon
17.678425,-10.718053,awaked
48.757076,-25.193426,oil
-10.858856,-46.06927,vow
33.101078,36.18084,rolled
20.700922,-58.80867,rachel
13.139071,-12.307526,roll
-12.216861,-37.58127,wages
20.80588,-58.773617,leah
14.29254,-34.430412,favoured
21.026081,-58.536472,bilhah
34.67218,-64.14166,reuben
34.328453,-63.954872,simeon
33.27694,-62.70697,levi
29.07246,-43.99926,judah
34.155758,-64.033005,naphtali
34.18745,-64.01654,asher
-9.52505,-53.68957,wouldest
34.170868,-25.645056,hire
10.780287,-19.064638,maiden
34.16599,-63.957623,issachar
-8.280415,-11.840045,endued
34.145287,-64.00538,zebulun
7.007958,-33.336365,dinah
21.759342,-59.389145,joseph
-8.241828,-54.459827,knowest
25.125586,-34.096897,appoint
-9.57442,-53.395058,hadst
41.735897,-17.502043,speckled
40.936665,-21.16069,rods
49.252464,-27.233667,rams
32.793324,34.122093,leaped
35.154884,4.374279,leap
-8.757199,-41.55925,doeth
35.383305,-48.366543,gilead
-17.100073,-39.819572,take_heed
27.46571,-43.73525,captives
-20.927616,-33.9648,steal
-18.507313,-40.219814,heed
34.585518,-12.608248,drought
12.692203,-52.874878,rebuked
28.735825,-50.569645,mizpah
33.36175,-43.788635,mahanaim
30.396482,-48.921883,sent_messengers
14.738189,-46.88355,messengers
26.0275,-37.029514,bands
-7.580135,-47.640663,mercies
21.19601,-15.608634,staff
44.3827,-21.50481,kine
42.305016,-18.25192,bulls
-8.254977,-39.77226,asketh
25.695171,-21.291029,breaketh
28.909594,-43.980453,israel
-9.126974,-55.072315,dost
-30.491293,-39.370445,meanest
-8.581086,-41.233734,knoweth
9.6269455,7.1963882,folk
31.007322,-41.66926,succoth
21.795538,-58.11619,shechem
21.143534,-58.105038,hamor
23.80514,10.46688,erected
0.54097533,-34.88947,defiled
-13.962319,-37.000893,commune
-4.9939127,-35.60569,deceitfully
4.5464883,-7.4288096,peaceable
-18.212973,-37.85572,herein
36.012993,-59.496525,males
5.02587,-21.934822,troubled
17.683771,-36.72669,harlot
48.98638,-15.955186,garments
47.179928,-16.04598,earrings
40.228806,6.5057216,oak
22.75133,-44.388844,deborah
23.97595,-15.6968,loins
37.825317,-26.063368,thereon
34.66616,-64.26264,benjamin
24.903753,-56.393505,bethlehem
24.829632,-59.64507,anah
24.659416,-60.42124,eliphaz
25.024017,-60.052345,reuel
24.67485,-60.82276,korah
28.312225,-41.31837,edomites
25.27652,-60.03481,teman
25.853779,-61.652176,kenaz
30.482124,-43.285946,amalek
26.071379,-60.95337,zerah
25.192156,-60.170372,dukes
25.886688,-62.054085,duke
44.526543,-21.726383,mules
32.070286,-55.59152,reigned
21.507147,-56.058323,beor
26.0968,-55.74315,hadad
20.453367,-61.470833,saul
28.132921,-59.71874,elah
28.837618,-32.333942,habitations
11.044764,-30.568562,peaceably
26.055395,-11.731945,sheaves
31.476387,-20.757565,sheaf
52.465576,11.369071,moon
-8.495015,-53.295006,seekest
8.395201,-27.41868,pit
28.065754,-12.4520645,balm
43.72913,-15.668635,myrrh
29.901575,-42.789352,midianites
48.453663,-27.265331,kid
22.261631,-13.425958,dipped
32.271088,-21.960403,sackcloth
18.13851,-41.880184,mourned
-1.3388709,0.5635749,er
25.940447,-59.76409,shelah
18.549109,-57.802174,tamar
28.983221,-6.5697904,spilled
-11.941558,-43.99057,pledge
16.096153,-33.050503,signet
10.013813,-35.81731,shamed
-0.15213251,-34.348965,whoredom
6.4360933,-24.106726,travail
25.825209,-59.977135,pharez
1.5360471,-30.63711,wrath
22.881622,-31.020576,prison
23.164331,-34.8541,prisoners
17.234613,-43.221695,ward
11.4921875,-49.446503,interpretation
43.3558,-15.119682,clusters
39.741844,-12.334597,ripe
40.098442,-12.396834,grapes
28.754019,-17.156876,cup
8.620771,-40.48721,hebrews
23.398132,-31.119267,dungeon
15.497474,-37.391304,hanged
18.41129,-50.856865,interpreted
35.78914,-6.868894,brink
40.165768,4.595031,stalk
15.639665,-44.72242,magicians
-8.983247,-55.02784,canst
25.0351,30.118996,lean
20.481762,-21.629183,consume
42.27813,-15.413651,plenteous
-4.5825434,-32.7584,perish
-0.85134447,-54.102673,forasmuch
16.308151,-18.779202,throne
48.673553,-14.548769,arrayed
49.694977,-7.209382,chain
21.89413,-56.06555,ruler
25.915653,-12.357563,handfuls
34.680473,-64.819496,manasseh
35.370895,-48.39554,ephraim
20.413683,-42.340153,dearth
-41.992813,-23.367546,roughly
8.609024,-39.758537,spies
-18.505144,-38.023525,hereby
5.4552794,-50.87983,verily
12.024104,-52.373905,besought
18.57101,32.838623,bundle
12.405745,-44.954185,straitly
38.529526,-12.993145,fruits
50.09282,-21.690262,vessels
40.978367,-12.887404,honey
48.9218,-20.142073,spices
44.56811,-18.339907,almonds
2.723829,-41.39657,oversight
13.370422,-39.75028,bade
7.93411,-31.931883,bondmen
-9.314713,-35.553192,abomination
13.616159,-42.17589,marvelled
-4.202403,21.425508,mess
26.32091,-23.494461,drinketh
-8.532097,-31.637281,posterity
-1.2431376,-52.717808,thus_saith
29.047636,-40.767506,goshen
18.61413,-20.726562,nourish
-9.554964,-42.190628,speaketh
32.40599,-35.206974,wagons
6.595284,-44.93371,commandment
43.34944,-11.979235,laden
26.475695,-61.157692,hezron
33.54618,-62.023907,gershon
33.205433,-62.557182,kohath
33.215096,-62.519527,merari
25.959267,-60.138454,beriah
25.585087,-61.342724,heber
18.338766,-56.01286,naaman
28.275726,-32.512,shepherds
26.110409,-45.010532,rulers
18.256592,-37.126835,nourished
-6.6855273,-36.337414,faileth
33.569546,-60.959003,priests
33.63635,-19.710922,sow
21.052303,-43.32859,nigh
-0.14263768,-41.50155,redeemed
-17.768394,33.131313,lads
-2.3478217,-40.125965,excellency
5.7833633,-36.794514,excel
-7.850077,-52.74383,wentest
18.600151,-9.157161,couch
17.315989,-44.500668,assembly
13.057875,-6.4797616,fierce
30.7584,-29.824644,lion
31.59485,38.06922,stooped
20.145851,-17.684261,sceptre
30.946669,-40.56635,shiloh
24.409643,32.039562,colt
-21.288837,10.213109,haven
31.89492,-43.66654,zidon
42.19922,-22.236689,burdens
25.504755,-44.622364,tribes
-5.0765944,-44.582413,salvation
-2.5719914,19.921307,royal
-8.1846075,-42.313583,giveth
16.398016,-41.71781,archers
30.114796,-36.875916,:)
46.600655,-12.664762,breasts
30.264143,-9.585416,wolf
30.814205,-16.160696,devour
23.304539,-11.250145,embalmed
18.12987,-45.60623,elders
28.299557,-36.424843,chariots
28.2955,-36.42194,horsemen
35.036175,-35.017193,threshingfloor
-15.622255,-35.445152,requite
23.685663,-60.809193,machir
27.435625,30.508915,coffin
25.524393,-24.526604,falleth
7.9410453,-32.049095,bondage
38.953594,9.428726,flags
14.610095,-30.555231,maidens
20.26082,-6.088094,babe
22.64097,-40.82002,spied
34.828518,36.89985,smiting
26.713488,-60.810947,gershom
5.655933,-20.411339,groaning
19.24049,-55.60213,jethro
5.047692,-45.44874,horeb
28.550621,-28.460674,burned
3.0740018,-41.073875,holy
36.907944,-45.384384,hivites
-22.147139,-37.914635,beseech
-14.24209,-42.981472,sojourneth
20.246286,-17.633186,rod
28.673658,36.469467,tail
10.653774,-50.33733,furthermore
31.159693,-6.5233617,plucked
-8.213712,-52.265553,takest
-8.573937,-43.51398,maketh
12.698642,-24.582418,dumb
22.685518,-64.20731,aaron
21.042921,-56.62397,levite
-35.02339,-38.544357,bloody
-13.049616,-41.4147,circumcision
10.949254,-27.744358,pestilence
-18.111574,-25.372204,diminish
31.50794,-14.728644,stubble
-4.8139696,-28.469019,savour
-8.553962,-43.55518,bringeth
26.569572,-60.75676,amram
27.190332,-60.900295,uzziel
27.733208,-62.82647,zichri
27.931131,-62.471573,amminadab
23.43311,-63.71939,nadab
23.374252,-63.692554,abihu
23.006062,-64.067474,eleazar
23.119066,-63.903492,ithamar
26.845264,-62.96772,elkanah
23.423832,-63.825558,phinehas
33.586254,-61.070778,levites
31.512144,3.2669392,armies
6.212552,-36.014812,enchantments
